,event_type,img_id,loc_left,loc_top,time
577,mouseover,img_2,560px,450px,1634202195.219
578,mouseout,img_2,560px,450px,1634202195.301
579,mouseover,img_2,560px,450px,1634202195.302
580,mouseout,img_2,560px,450px,1634202195.318
581,mouseover,img_2,560px,450px,1634202195.319
582,mouseout,img_2,560px,450px,1634202195.334
583,mouseover,img_4,50px,440px,1634202195.384
584,mouseout,img_4,50px,440px,1634202217.581
585,mouseover,img_4,50px,440px,1634202217.582
586,mouseout,img_4,50px,440px,1634202217.596
587,mouseover,img_2F,50px,230px,1634202217.713
588,mouseout,img_2F,50px,230px,1634202217.73
589,mouseover,img_2F,50px,230px,1634202217.732
590,mouseout,img_2F,50px,230px,1634202218.246
591,mouseover,img_2F,50px,230px,1634202218.246
592,mouseout,img_2F,50px,230px,1634202218.262
593,mouseover,img_4,50px,440px,1634202218.329
594,mouseout,img_4,50px,440px,1634202218.346
595,mouseover,img_4,50px,440px,1634202218.347
596,mouseout,img_4,50px,440px,1634202218.762
597,mouseover,img_2,560px,450px,1634202218.779
598,mouseover,img_2,560px,450px,1634202218.797
599,mouseout,img_2,560px,450px,1634202218.796
600,mouseout,img_2,560px,450px,1634202218.912
601,mouseover,img_2,560px,450px,1634202218.914
602,mouseout,img_2,560px,450px,1634202219.145
603,mouseover,img_2,560px,450px,1634202219.147
604,mouseout,img_2,560px,450px,1634202219.279
605,mouseover,img_2,560px,450px,1634202219.28
606,mouseout,img_2,560px,450px,1634202221.543
607,mouseover,img_2,560px,450px,1634202221.544
608,mouseout,img_2,560px,450px,1634202221.817
609,mouseover,img_2,560px,450px,1634202221.818
610,mouseout,img_2,560px,450px,1634202221.865
611,mouseover,img_2,560px,450px,1634202221.866
612,mouseout,img_2,560px,450px,1634202221.926
613,mouseover,img_2,560px,450px,1634202221.927
614,mouseout,img_2,560px,450px,1634202221.942
615,mouseover,img_2,560px,450px,1634202221.943
616,mouseout,img_2,560px,450px,1634202222.026
617,mouseover,img_2,560px,450px,1634202222.027
618,mouseout,img_2,560px,450px,1634202222.259
619,mouseover,img_2,560px,450px,1634202222.261
620,mouseout,img_2,560px,450px,1634202222.363
621,mouseover,img_2,560px,450px,1634202222.364
622,mouseout,img_2,560px,450px,1634202222.974
623,mouseover,img_2,560px,450px,1634202222.975
624,mouseout,img_2,560px,450px,1634202223.007
625,mouseover,img_5F,50px,640px,1634202366.591
626,mouseout,img_5F,50px,640px,1634202366.634
627,mouseover,img_B1,560px,670px,1634202366.906
628,mouseout,img_B1,560px,670px,1634202366.94
629,mouseover,img_1,840px,435px,1634202366.957
630,mouseout,img_1,840px,435px,1634202366.973
631,mouseover,img_3F,840px,250px,1634202366.989
632,mouseout,img_3F,840px,250px,1634202367.24
633,mouseover,img_3F,840px,250px,1634202367.241
634,mouseout,img_3F,840px,250px,1634202367.256
635,mouseover,img_1,840px,435px,1634202367.258
636,mouseout,img_1,840px,435px,1634202367.273
637,mouseover,img_1,840px,435px,1634202367.274
638,mouseout,img_1,840px,435px,1634202367.339
639,mouseover,img_1,840px,435px,1634202367.34
640,mouseout,img_1,840px,435px,1634202367.372
641,mouseover,img_1,840px,435px,1634202367.373
642,mouseout,img_1,840px,435px,1634202367.389
643,mouseover,img_1,840px,435px,1634202367.39
644,drag-start-playground,img_1,840px,435px,1634202367.731
645,mouseout,img_1,807px,441.267px,1634202367.972
646,mouseover,img_1,807px,441.267px,1634202367.972
647,mouseout,img_1,807px,442.267px,1634202367.975
648,mouseover,img_1,807px,442.267px,1634202367.975
649,mouseout,img_1,937px,407.267px,1634202368.122
650,mouseover,img_1,937px,407.267px,1634202368.122
651,mouseout,img_1,960px,397.267px,1634202368.124
652,mouseover,img_1,960px,397.267px,1634202368.125
653,mouseout,img_1,1040px,371.267px,1634202368.205
654,mouseover,img_1,1040px,371.267px,1634202368.206
655,mouseout,img_1,1071px,358.267px,1634202368.208
656,mouseover,img_1,1071px,358.267px,1634202368.208
657,mouseout,img_1,1071px,358.267px,1634202368.222
658,mouseover,img_3F,840px,250px,1634202368.223
659,mouseout,img_3F,840px,250px,1634202368.238
660,mouseover,img_3F,840px,250px,1634202368.239
661,mouseout,img_3F,840px,250px,1634202368.255
662,mouseover,img_1,1105px,339.267px,1634202368.256
663,mouseout,img_1,1139px,318.267px,1634202368.257
664,mouseover,img_1,1139px,318.267px,1634202368.258
665,mouseout,img_1,1139px,318.267px,1634202368.272
666,mouseover,img_1,1139px,318.267px,1634202368.272
667,mouseout,img_1,1160px,307.267px,1634202368.274
668,mouseover,img_1,1160px,307.267px,1634202368.274
669,mouseout,img_1,1177px,294.267px,1634202368.321
670,mouseover,img_1,1177px,294.267px,1634202368.322
671,mouseout,img_1,1194px,281.267px,1634202368.325
672,mouseover,img_1,1194px,281.267px,1634202368.326
673,mouseout,img_1,1203px,274.267px,1634202368.355
674,mouseover,img_1,1203px,274.267px,1634202368.356
675,mouseout,img_1,1225px,258.267px,1634202368.358
676,mouseover,img_1,1225px,258.267px,1634202368.358
677,mouseout,img_1,1225px,258.267px,1634202368.371
678,mouseover,img_1,1225px,258.267px,1634202368.372
679,mouseout,img_1,1247px,246.267px,1634202368.374
680,mouseover,img_1,1247px,246.267px,1634202368.374
681,mouseover,img_1,1247px,246.267px,1634202368.389
682,mouseout,img_1,1247px,246.267px,1634202368.388
683,mouseout,img_1,1265px,230.267px,1634202368.391
684,mouseover,img_1,1265px,230.267px,1634202368.391
685,mouseout,img_1,1265px,230.267px,1634202368.405
686,mouseover,img_1,1265px,230.267px,1634202368.405
687,mouseout,img_1,1273px,221.267px,1634202368.407
688,mouseover,img_1,1273px,221.267px,1634202368.407
689,mouseout,img_1,1273px,221.267px,1634202368.421
690,mouseover,img_1,1273px,221.267px,1634202368.422
691,mouseout,img_1,1296px,197.267px,1634202368.424
692,mouseover,img_1,1296px,197.267px,1634202368.424
693,mouseover,img_1,1296px,197.267px,1634202368.439
694,mouseout,img_1,1296px,197.267px,1634202368.438
695,mouseout,img_1,1311px,184.267px,1634202368.44
696,mouseover,img_1,1311px,184.267px,1634202368.441
697,mouseout,img_1,1311px,184.267px,1634202368.455
698,mouseover,img_1,1311px,184.267px,1634202368.456
699,mouseout,img_1,1320px,171.267px,1634202368.457
700,mouseover,img_1,1320px,171.267px,1634202368.458
701,mouseout,img_1,1320px,171.267px,1634202368.471
702,mouseover,img_1,1320px,171.267px,1634202368.472
703,mouseout,img_1,1328px,162.267px,1634202368.474
704,mouseover,img_1,1328px,162.267px,1634202368.474
705,mouseout,img_1,1330px,154.267px,1634202368.505
706,mouseover,img_1,1330px,154.267px,1634202368.507
707,mouseout,img_1,1337px,144.267px,1634202368.508
708,mouseover,img_1,1337px,144.267px,1634202368.509
709,mouseout,img_1,1355px,119.267px,1634202368.604
710,mouseover,img_1,1355px,119.267px,1634202368.605
711,mouseout,img_1,1361px,110.267px,1634202368.608
712,mouseover,img_1,1361px,110.267px,1634202368.608
713,mouseout,img_1,1361px,110.267px,1634202368.621
714,mouseover,img_1,1361px,110.267px,1634202368.622
715,mouseout,img_1,1366px,99.2667px,1634202368.624
716,mouseover,img_1,1366px,99.2667px,1634202368.624
717,mouseout,img_1,1389px,80.2667px,1634202368.688
718,mouseover,img_1,1389px,80.2667px,1634202368.688
719,mouseout,img_1,1398px,71.2667px,1634202368.69
720,mouseover,img_1,1398px,71.2667px,1634202368.691
721,drag-end-order,img_1,1443px,48.2667px,1634202370.637
722,mouseout,img_1,1443px,48.2667px,1634202370.817
723,mouseover,img_1,1443px,48.2667px,1634202370.819
724,mouseout,img_1,1443px,48.2667px,1634202370.824
725,mouseover,img_1,1443px,48.2667px,1634202370.826
726,mouseout,img_1,1443px,48.2667px,1634202370.836
727,mouseover,img_1,1443px,48.2667px,1634202370.838
728,mouseout,img_1,1443px,48.2667px,1634202370.902
729,mouseover,img_3F,840px,250px,1634202370.936
730,mouseout,img_3F,840px,250px,1634202370.969
731,mouseover,img_3F,840px,250px,1634202370.97
732,mouseout,img_3F,840px,250px,1634202370.985
733,mouseover,img_2,560px,450px,1634202371.002
734,mouseout,img_2,560px,450px,1634202371.019
735,mouseover,img_2,560px,450px,1634202371.02
736,mouseout,img_2,560px,450px,1634202371.035
737,mouseover,img_5F,50px,640px,1634202371.036
738,mouseout,img_5F,50px,640px,1634202371.052
739,mouseover,img_5F,50px,640px,1634202371.053
740,mouseout,img_5F,50px,640px,1634202371.069
741,mouseover,img_5F,50px,640px,1634202371.07
742,mouseout,img_5F,50px,640px,1634202371.085
743,mouseover,img_5F,50px,640px,1634202371.086
744,mouseout,img_5F,50px,640px,1634202371.102
745,mouseover,img_5F,50px,640px,1634202371.103
746,mouseout,img_5F,50px,640px,1634202371.118
747,mouseover,img_5F,50px,640px,1634202371.519
748,mouseout,img_5F,50px,640px,1634202371.536
749,mouseover,img_5F,50px,640px,1634202371.537
750,mouseout,img_5F,50px,640px,1634202371.552
751,mouseover,img_5F,50px,640px,1634202371.554
752,mouseout,img_5F,50px,640px,1634202371.588
753,mouseover,img_5F,50px,640px,1634202371.589
754,mouseout,img_5F,50px,640px,1634202371.635
755,mouseover,img_4,50px,440px,1634202371.636
756,mouseout,img_4,50px,440px,1634202371.735
757,mouseover,img_5,350px,230px,1634202371.752
758,mouseout,img_5,350px,230px,1634202371.802
759,mouseover,img_2F,50px,230px,1634202400.409
760,mouseover,img_2F,50px,230px,1634202400.442
761,mouseout,img_2F,50px,230px,1634202400.441
762,mouseout,img_2F,50px,230px,1634202400.525
763,mouseover,img_2F,50px,230px,1634202400.526
764,mouseout,img_2F,50px,230px,1634202400.631
765,mouseover,img_2F,50px,230px,1634202400.632
766,mouseout,img_2F,50px,230px,1634202400.658
767,mouseover,img_2F,50px,230px,1634202400.66
768,mouseout,img_2F,50px,230px,1634202400.674
769,mouseover,img_3,50px,10px,1634202400.691
770,drag-start-playground,img_3,50px,10px,1634202402.07
771,mouseout,img_3,-1px,34.2667px,1634202402.645
772,mouseover,img_3,-1px,34.2667px,1634202402.646
773,mouseout,img_3,3px,36.2667px,1634202402.648
774,mouseover,img_3,3px,36.2667px,1634202402.649
775,mouseout,img_3,3px,36.2667px,1634202402.656
776,mouseover,img_3,3px,36.2667px,1634202402.656
777,mouseout,img_3,6px,37.2667px,1634202402.658
778,mouseover,img_3,6px,37.2667px,1634202402.658
779,mouseover,img_3,17px,46.2667px,1634202402.708
780,mouseout,img_3,17px,46.2667px,1634202402.706
781,mouseout,img_3,20px,47.2667px,1634202402.709
782,mouseover,img_3,20px,47.2667px,1634202402.711
783,mouseout,img_3,23px,48.2667px,1634202402.756
784,mouseover,img_3,23px,48.2667px,1634202402.757
785,mouseover,img_3,26px,49.2667px,1634202402.759
786,mouseout,img_3,26px,49.2667px,1634202402.758
787,mouseout,img_3,30px,52.2667px,1634202402.789
788,mouseover,img_3,30px,52.2667px,1634202402.79
789,mouseout,img_3,34px,53.2667px,1634202402.792
790,mouseover,img_3,34px,53.2667px,1634202402.792
791,mouseout,img_3,34px,53.2667px,1634202402.805
792,mouseover,img_3,34px,53.2667px,1634202402.806
793,mouseout,img_3,39px,54.2667px,1634202402.808
794,mouseover,img_3,39px,54.2667px,1634202402.808
795,mouseout,img_3,45px,57.2667px,1634202402.839
796,mouseover,img_3,45px,57.2667px,1634202402.84
797,mouseout,img_3,50px,57.2667px,1634202402.842
798,mouseover,img_3,50px,57.2667px,1634202402.842
799,mouseout,img_3,56px,61.2667px,1634202402.939
800,mouseover,img_3,56px,61.2667px,1634202402.939
801,mouseout,img_3,62px,63.2667px,1634202402.941
802,mouseover,img_3,62px,63.2667px,1634202402.941
803,mouseout,img_3,66px,52.2667px,1634202403.322
804,mouseover,img_3,66px,52.2667px,1634202403.322
805,mouseout,img_3,63px,42.2667px,1634202403.325
806,mouseover,img_3,63px,42.2667px,1634202403.325
807,mouseout,img_3,63px,42.2667px,1634202403.338
808,mouseover,img_3,63px,42.2667px,1634202403.339
809,mouseout,img_3,57px,37.2667px,1634202403.341
810,mouseover,img_3,57px,37.2667px,1634202403.341
811,mouseout,img_3,55px,26.2667px,1634202403.455
812,mouseover,img_3,55px,26.2667px,1634202403.455
813,mouseout,img_3,55px,18.2667px,1634202403.457
814,mouseover,img_3,55px,18.2667px,1634202403.457
815,mouseout,img_3,50px,7.26666px,1634202403.988
816,mouseover,img_3,50px,7.26666px,1634202403.988
817,mouseover,img_3,49px,13.2667px,1634202403.991
818,mouseout,img_3,49px,13.2667px,1634202403.991
819,drag-end-playground,img_3,48px,19.2667px,1634202404.845
820,mouseout,img_3,48px,19.2667px,1634202469.414
821,mouseout,img_3,48px,19.2667px,1634202469.426
822,mouseover,img_3,48px,19.2667px,1634202469.415
823,mouseover,img_3,48px,19.2667px,1634202469.427
824,mouseout,img_3,48px,19.2667px,1634202469.609
825,mouseover,img_2F,50px,230px,1634202470.093
826,mouseout,img_2F,50px,230px,1634202470.11
827,mouseover,img_2F,50px,230px,1634202470.111
828,mouseout,img_2F,50px,230px,1634202470.127
829,mouseover,img_2F,50px,230px,1634202470.128
830,mouseout,img_2F,50px,230px,1634202470.159
831,mouseover,img_2F,50px,230px,1634202470.16
832,mouseover,img_2F,50px,230px,1634202470.227
833,mouseout,img_2F,50px,230px,1634202470.226
834,drag-start-playground,img_2F,50px,230px,1634202470.424
835,mouseout,img_2F,50px,230px,1634202470.492
836,mouseover,img_2F,50px,230px,1634202470.493
837,mouseout,img_2F,-112px,247.267px,1634202470.509
838,mouseover,img_2F,-112px,247.267px,1634202470.51
839,mouseout,img_2F,-95px,259.267px,1634202470.512
840,mouseover,img_2F,-95px,259.267px,1634202470.513
841,mouseout,img_2F,-95px,259.267px,1634202470.525
842,mouseover,img_2F,-95px,259.267px,1634202470.526
843,mouseout,img_2F,-67px,272.267px,1634202470.528
844,mouseover,img_2F,-67px,272.267px,1634202470.528
845,mouseout,img_2F,-67px,272.267px,1634202470.542
846,mouseover,img_2F,-67px,272.267px,1634202470.543
847,mouseout,img_2F,-39px,279.267px,1634202470.544
848,mouseover,img_2F,-39px,279.267px,1634202470.545
849,mouseout,img_2F,-39px,279.267px,1634202470.559
850,mouseover,img_2F,9px,295.267px,1634202470.561
851,mouseout,img_2F,9px,295.267px,1634202470.575
852,mouseover,img_2F,9px,295.267px,1634202470.576
853,mouseout,img_2F,45px,309.267px,1634202470.578
854,mouseover,img_2F,45px,309.267px,1634202470.578
855,mouseout,img_2F,45px,309.267px,1634202470.592
856,mouseover,img_2F,45px,309.267px,1634202470.593
857,mouseout,img_2F,81px,326.267px,1634202470.594
858,mouseover,img_2F,81px,326.267px,1634202470.595
859,mouseout,img_2F,81px,326.267px,1634202470.608
860,mouseover,img_2F,81px,326.267px,1634202470.609
861,mouseout,img_2F,112px,343.267px,1634202470.611
862,mouseover,img_2F,112px,343.267px,1634202470.611
863,mouseout,img_2F,112px,343.267px,1634202470.625
864,mouseover,img_2F,112px,343.267px,1634202470.626
865,mouseout,img_2F,142px,365.267px,1634202470.628
866,mouseover,img_2F,142px,365.267px,1634202470.628
867,mouseout,img_2F,142px,365.267px,1634202470.642
868,mouseover,img_4,50px,440px,1634202470.642
869,mouseout,img_4,50px,440px,1634202470.644
870,mouseover,img_2F,185px,393.267px,1634202470.645
871,mouseout,img_2F,185px,393.267px,1634202470.659
872,mouseover,img_4,50px,440px,1634202470.66
873,mouseout,img_4,50px,440px,1634202470.662
874,mouseover,img_2F,238px,420.267px,1634202470.662
875,mouseout,img_2F,238px,420.267px,1634202470.675
876,mouseover,img_2F,238px,420.267px,1634202470.676
877,mouseout,img_2F,262px,433.267px,1634202470.678
878,mouseover,img_2F,262px,433.267px,1634202470.678
879,mouseout,img_2F,305px,443.267px,1634202470.759
880,mouseover,img_2F,305px,443.267px,1634202470.76
881,mouseout,img_2F,331px,454.267px,1634202470.763
882,mouseover,img_2F,331px,454.267px,1634202470.763
883,mouseout,img_2F,331px,454.267px,1634202470.775
884,mouseover,img_2F,331px,454.267px,1634202470.775
885,mouseout,img_2F,358px,458.267px,1634202470.777
886,mouseover,img_2F,358px,458.267px,1634202470.777
887,mouseout,img_2F,358px,458.267px,1634202470.792
888,mouseover,img_2,560px,450px,1634202470.792
889,mouseout,img_2,560px,450px,1634202470.795
890,mouseover,img_2F,408px,467.267px,1634202470.795
891,mouseout,img_2F,408px,467.267px,1634202470.808
892,mouseover,img_2,560px,450px,1634202470.809
893,mouseover,img_2F,459px,472.267px,1634202470.811
894,mouseout,img_2,560px,450px,1634202470.811
895,mouseout,img_2F,459px,472.267px,1634202470.825
896,mouseover,img_2,560px,450px,1634202470.826
897,mouseout,img_2,560px,450px,1634202470.828
898,mouseover,img_2F,526px,474.267px,1634202470.828
899,mouseout,img_2F,526px,474.267px,1634202470.842
900,mouseover,img_2F,627px,474.267px,1634202470.844
901,mouseout,img_2F,627px,474.267px,1634202470.858
902,mouseover,img_2F,736px,477.267px,1634202470.86
903,mouseout,img_2F,736px,477.267px,1634202470.876
904,mouseover,img_2F,809px,475.267px,1634202470.878
905,mouseout,img_2F,809px,475.267px,1634202470.892
906,mouseover,img_2F,809px,475.267px,1634202470.892
907,mouseout,img_2F,842px,475.267px,1634202470.895
908,mouseover,img_2F,842px,475.267px,1634202470.895
909,mouseout,img_2F,879px,475.267px,1634202471.008
910,mouseover,img_2F,879px,475.267px,1634202471.009
911,mouseover,img_2F,896px,475.267px,1634202471.011
912,mouseout,img_2F,896px,475.267px,1634202471.01
913,mouseout,img_2F,896px,475.267px,1634202471.025
914,mouseover,img_2F,896px,475.267px,1634202471.025
915,mouseout,img_2F,906px,470.267px,1634202471.027
916,mouseover,img_2F,906px,470.267px,1634202471.027
917,mouseout,img_2F,912px,468.267px,1634202471.159
918,mouseover,img_2F,912px,468.267px,1634202471.16
919,mouseout,img_2F,905px,464.267px,1634202471.164
920,mouseover,img_2F,905px,464.267px,1634202471.165
921,mouseover,img_2F,905px,464.267px,1634202471.175
922,mouseout,img_2F,905px,464.267px,1634202471.175
923,mouseout,img_2F,895px,459.267px,1634202471.178
924,mouseover,img_2F,895px,459.267px,1634202471.178
925,drag-end-playground,img_2F,832px,452.267px,1634202472.519
926,mouseover,img_2F,832px,452.267px,1634202475.639
927,mouseout,img_2F,832px,452.267px,1634202475.638
928,mouseout,img_2F,832px,452.267px,1634202475.871
929,mouseover,img_2F,832px,452.267px,1634202475.872
